2019.02.07,04:25,1.136,1.136,1.1358,1.1358,11
2019.02.07,04:30,1.1359,1.1359,1.1358,1.1359,7
2019.02.07,04:35,1.136,1.136,1.1359,1.1359,10
2019.02.07,04:40,1.136,1.136,1.1359,1.1359,4
2019.02.07,04:45,1.136,1.1362,1.1359,1.1361,14
2019.02.07,04:50,1.1362,1.1362,1.136,1.136,3
2019.02.07,04:55,1.1359,1.136,1.1359,1.136,4
2019.02.07,05:00,1.1359,1.1359,1.1359,1.1359,1
2019.02.07,05:05,1.136,1.136,1.136,1.136,1
2019.02.07,05:10,1.1359,1.1359,1.1358,1.1359,3
2019.02.07,05:15,1.136,1.136,1.1359,1.1359,10
2019.02.07,05:20,1.136,1.136,1.1359,1.1359,4
2019.02.07,05:30,1.136,1.136,1.1359,1.1359,2
2019.02.07,05:35,1.1358,1.1359,1.1358,1.1359,8
2019.02.07,05:40,1.1358,1.136,1.1358,1.136,3
2019.02.07,05:45,1.1359,1.136,1.1359,1.136,6
2019.02.07,05:50,1.1359,1.1359,1.1358,1.1358,10
2019.02.07,05:55,1.1359,1.1359,1.1358,1.1359,3
2019.02.07,06:00,1.1358,1.1358,1.1358,1.1358,1
2019.02.07,06:05,1.1359,1.1359,1.1358,1.1358,2
2019.02.07,06:10,1.1359,1.1359,1.1358,1.1359,13
2019.02.07,06:20,1.1358,1.1359,1.1358,1.1358,3
2019.02.07,06:25,1.1357,1.1358,1.1356,1.1358,20
2019.02.07,06:30,1.1357,1.1358,1.1357,1.1358,28
2019.02.07,06:35,1.1357,1.1358,1.1357,1.1358,4
2019.02.07,06:40,1.1357,1.1357,1.1357,1.1357,1
2019.02.07,06:45,1.1356,1.1357,1.1356,1.1356,11
2019.02.07,06:50,1.1357,1.1358,1.1356,1.1357,7
2019.02.07,06:55,1.1358,1.1361,1.1357,1.1361,16
2019.02.07,07:00,1.1362,1.1363,1.1361,1.1362,7
2019.02.07,07:05,1.1363,1.1364,1.1362,1.1363,17
2019.02.07,07:10,1.1362,1.1363,1.1361,1.1362,5
2019.02.07,07:15,1.1361,1.1362,1.1361,1.1362,2
2019.02.07,07:20,1.1363,1.1363,1.1362,1.1362,8
2019.02.07,07:25,1.1361,1.1361,1.136,1.136,10
2019.02.07,07:30,1.1361,1.1361,1.136,1.136,6
2019.02.07,07:35,1.1361,1.1361,1.1359,1.1359,11
2019.02.07,07:40,1.136,1.136,1.1359,1.1359,10
2019.02.07,07:45,1.136,1.136,1.1359,1.136,5
2019.02.07,07:50,1.1359,1.136,1.1359,1.1359,13
2019.02.07,07:55,1.1358,1.1358,1.1358,1.1358,1
2019.02.07,08:00,1.1359,1.136,1.1359,1.1359,9
2019.02.07,08:05,1.136,1.1361,1.1359,1.1359,10
2019.02.07,08:10,1.136,1.136,1.1359,1.1359,6
2019.02.07,08:15,1.1358,1.136,1.1358,1.1359,12
2019.02.07,08:20,1.136,1.136,1.1359,1.136,3
2019.02.07,08:25,1.1359,1.1361,1.1359,1.136,8
2019.02.07,08:30,1.1361,1.1362,1.136,1.1361,7
2019.02.07,08:35,1.1362,1.1362,1.136,1.1361,26
2019.02.07,08:40,1.1362,1.1362,1.1361,1.1362,3
2019.02.07,08:45,1.1361,1.1362,1.1361,1.1361,11
2019.02.07,08:50,1.136,1.1362,1.136,1.1361,8
2019.02.07,08:55,1.1362,1.1366,1.1362,1.1365,12
2019.02.07,09:00,1.1364,1.1364,1.1354,1.1356,53
2019.02.07,09:05,1.1357,1.1359,1.1357,1.1359,11
2019.02.07,09:10,1.136,1.1363,1.136,1.1361,18
2019.02.07,09:15,1.136,1.1362,1.136,1.1362,13
2019.02.07,09:20,1.1361,1.1363,1.136,1.136,16
